Date Time,System Marginal Price (SMP)
2017-09-05 03:00:00,15.9
2017-09-05 04:00:00,15.43
2017-09-05 05:00:00,15.71
2017-09-05 06:00:00,18.29
2017-09-05 07:00:00,18.09
2017-09-05 08:00:00,18.38
2017-09-05 09:00:00,18.43
2017-09-05 10:00:00,18.38
2017-09-05 11:00:00,17.91
2017-09-05 12:00:00,18.39
2017-09-05 13:00:00,18.39
2017-09-05 14:00:00,19.28
2017-09-05 15:00:00,20.23
2017-09-05 16:00:00,19.5
2017-09-05 17:00:00,20.43
2017-09-05 18:00:00,18.66
2017-09-05 19:00:00,18.41
2017-09-05 20:00:00,18.39
2017-09-05 21:00:00,18.3
2017-09-05 22:00:00,18.26
2017-09-05 23:00:00,18.27
2017-09-06 00:00:00,15.41
2017-09-06 01:00:00,15.41
2017-09-06 02:00:00,15.41
2017-09-06 03:00:00,15.41
2017-09-06 04:00:00,16.72
2017-09-06 05:00:00,18.33
2017-09-06 06:00:00,18.48
2017-09-06 07:00:00,18.49
2017-09-06 08:00:00,18.41
2017-09-06 09:00:00,18.52
2017-09-06 10:00:00,19.21
2017-09-06 11:00:00,20.43
2017-09-06 12:00:00,20.43
2017-09-06 13:00:00,21.94
2017-09-06 14:00:00,27.42
